Address,ADA Value
addr1q8dc2kts37msedw8gm57vlqfq50jglvuvf70qwa999jhhjz6qtgvkv7prjuycdfv66ata33sll262ye6442a58pyflxsparump,42.66
addr1qxs5tpq05gqds4aqsxk8rquudsg85kckzm8exxjtqfjh8d662uesuckklpeh6elk2746ur4vf0enfw4tn95wgj2390nqqd7x9r,39.80
addr1qyux7mlp4eap355qxrgteu6tan5rwzkc5sjck0c2tw7qz6zj6f7ard4af9jmf8hw0kmz0xsmw7a09csllxsl7hzvz6zsdva397,39.60
addr1qxl80j80eg6ff7qr6uch89mnjmsr48yfe6pzwve7nureukntexz3cv8jajdfm3sav2g7dn5jfl7re0l0spkgypc8su8qua9ujl,39.16
addr1q9yt8yts65v2e0sceyd0x7wdqpzq4ujhsqwmaw7375q2l6xk8ge4phhlycwkg394tshfz85zkzjv3a8570x7g055hrcsp6hd7h,38.68
addr1q9emhvls4rlfraxddgyslz86qdhmcz5ppx8ma7nulq5uy3jzrdyuh55v2ydykmvukpwp0jmw40pujeulq7gngpffaxtst6peu3,38.09
addr1qx828ulad2nwrtj3ax0al50tluem6qz9m60dm3nmy8ndyfcazp94jx745vl8w58lgqrha4xurywr74486vm2443ew4qsgg6n6n,37.29
addr1q83u2ruhesj0f53cjxzgwgd9q3964zf8xhpm5hc5uxwxzcz7j4tcwsq3q9u68rcaat4mw9y4tfnt006u49f3uvqpkjqqatd56q,36.95
addr1qygf8uqefklv83q8574q9jwh6fehprfqvqjhgujwhl9fnzqdwqualaz4tsjecupk566prptjpge3kgzjg4nrsmhceehsx60734,36.29
addr1q8cv044vlfn54nj365tz9gaz598c6ss53xa492jmerp0lsam4xtpf8stm3kskmg3legtussuh6zy24llmyr8etpyg2nsrec28s,35.04
addr1q8kzl0j445w05wenlm3vapw24677pa7nse8krqkvqlv5chs792dvqa4yj6cqh7vr7pcs3ndluymycm567l2y0cysazmqu20mc8,34.54
addr1qyr2ajxjp3ejwk7xve42cz8v8h7m4gnu09emvl9v4y3ch4y9gr4nxc3vyn8ycvkyez6nc8e9gszvw9uqm7l5t2gwpmwq9tpvez,33.95
addr1qxyyryssp9udskhq6qdjkfxv8h3ltpa6jwa5ap5rlzff94xwjc4zlrfmcehf0p4msetnzulrpm4klvny2a594pj38aeq7mck5n,33.65
addr1qytnnr6jl6fuvq690wx9r560d7f3hu2na04he55adxtse3eunp8nxaaftgcd6vm5lqxk2y9yzfudg5g3vlcef3degdes7msrwe,32.50
addr1q9f44a04lwhzytg684cvj8xj4w54d4stsa88gnj0e8zjfd9cmz49tuvpkgarx7hlzz2qzccggqe0g8myy4vnf5rfq72qn0fafl,31.98
addr1qy7hehpvzxtm7vf2auyslwkv3qth3cute5p0529ujd7mk5e7tt7fwdm52prxwd5amqem4qpp5zmtklgv89qfu3srhz6srzcpv6,31.51
addr1qyrglh82f4mc7xuhccszvgugxevtgqtr2vjsx5n42j8putu32m3yapyl5qx65mtxysf93yy934tl74duq426esx23deq9kvhkm,31.51
addr1q94036n4jykd2deegfw5z2ppc8dxzzdy2cmgrj0fpcpz80a9j7qfjrwm0mhcp229rmwr85uwhhvf47jjce972lntw0wsltdx4u,31.28
addr1qxz767yrzsl6lv8t9dhwjrp0aj07p9gdagtyw2zqxudg4wz979f0zyprwpjpjjc26ak863wl0c6l4smtqwgljgrh32nszlk7uy,31.22
addr1q9pmd0xpavxw8qu8lf3xw2yt0qlamdyclrqsga4vrlm9x02tq70940u5gagt3a0cne3ean6aj4ey0pvgssjycr2wge5s34nx9g,29.60
addr1q9qrdqestfh7d0958xxug0zt7u9e9d7tv3ep2mrdxmpltujjh963n3vjxf9emmlf4vj0tnzwqgpt5tyeskej7gnau2aq55j2cg,29.28
addr1qyxwqlr2mgge2264gfts0r6f3yzftjfk0ukgtzvhmn9qfu908pp9gkca6mpu8sey6z6flk0cl4sfh9gtyv32ll0v0gdq84jlsf,29.18
addr1q9kfzv0fck0w4289jjwxqq5vd8pgccezkmhk6y2r4q6zp097speqr67ker8zus6w46fgfl2mk49t5mn02nf0f96kcpvq75k0es,28.94
addr1q9n489n9cjggjwzq9mx4fr9ga7c6t4x2d8rvygm86fdkzgljptmtrdvym8z59nrrngfs8wrrc9208hcnmmzwt9w7508sc52dt3,28.65
addr1q98d2cqggjr26m4ydwgya8ngltex2jdef4kvffw72e58z5urj9pl0jhp6pq9q9nymwp7pqh44258rzzwmkks8zhr98vslzjxd3,26.82
addr1qxvz67hxadac06hlsa8z28wccxkgruxzgl7lemux00qj3gvgantwv0lqhwcsh7edj9llfcwhf4r05srhkfz758r87x6qwmf3tc,25.62
addr1qykg6ghk0pgzmev8xs49m3h3ypsu2q375etflq8dv6su8qf4m2e5epld6aslfmausn7g4apefrtwdpfaukmuxvyzn3nqzkpp90,25.41
addr1qxpzxyjh68384av7lcgf8vskt3e5py8pqms7ps2r8n0h0wsuurmld7mu7lp6ukgwt0l60u555pjhmhhkguhtsv3rn9sskd4jc2,25.27
addr1q88w8u4gpg42295nlr5h0le8l59rsk8w0kvx8altejgw9tfrlncczdrvsu935rjp2mk60p2a3z7zfcl2s76ljwudpk8sj05eku,25.10
addr1qyl5jddmn8jxj2umqcc5s9vsjn2vs7r9yf2qh6wfydfk96v02af3g3tanv5ayrxrnrfamalgfydphaqu0mnfsztkg2cqm4nur9,24.91
addr1qx6dcfw6l4aj4xc3zn485uehy7wmhawfy76mlna5yzrehvyezhzy60xwutftagxkqkxvp0qq50ushrgdy3fph872axwqye2uwe,24.64
addr1qyju86jp5rkgyzzmktwchyr6qh3v93kzj4nuh8nxgp2jse03k84zsg2hur6v62570wl4hywva0y34xuaky9tjgyuq2lswn0qfk,24.45
addr1qxcqlwusn4x0t2qy0yvrcmzlslqzd20pta77gy94uz0cywf6lvp4jf7vvap0pn6nq43fad8w227lde5c6cwj0rvhcdfqtzpmul,22.84
addr1q8n9f8p7ql4fr04ulls6eahamzu37xdu6q9vg4scn2r8l9kty4s8u825yzv8ks033rquptyl66kt9xsgnpq5c90j6ncsq7pu57,22.60
addr1q8jdt9jxnndae6nkgdvyuewz94qkx8zg999raetks6qjmvnln9d42dsa4dcdx7852g0uu3fc8n27quv5f54aegt3cdyq3r0rp2,22.43
addr1qx76su5yjte3d0jgx02spczp3jyszd2c9va2pv7t53m6pty3jtwt246phvv6g8dhzx8wxzpfjs7dxx7gs8mkeuzkcafs4pamnp,21.63
addr1q9c35vxn4g8uvptku95k7qtz3tvv3sldue4lvqauggv0t0dup66m9mjtk7uvrgqz944nlfgd5v9v3skd0rtgu9uzmuvsrs3u75,21.21
addr1q8u4pt34m0q5ex8szx9fnay2stnau07rwdxn9nkvrljsnp483hqxtue2ee9cx6hyt63c4mmrerfqfuz5uterg09fwjdssnjv0p,21.18
addr1qyf7k5rzy25q8lm7qqlkc3fte00xuddwapravp6twa3qdq8a4sywynrkmda9asgk7pmwf7qt3srgmm08v428pe87y96sjjj8lz,21.14
addr1qx0d0grkfj64qu9wwr5tzx5g794u5d0gs6vwlpgetmkp3mnu5gprtuxpru0z8aa58armwm6x7906wlmzpqzdj3kewt8sfvn5pk,20.85
addr1q9waz6pp6pn667a2p4pg07mdm0u3kz6su7zunlm5usej4ng3kdfdstnw7esestsu5h36wuddmwcjezw5stkcyw57qruq8fh0pr,20.62
addr1q9nf6d9aweszwxyd0uc3yxrm6rmwjf2jl370dxh5mkqswyugfdpgmqn8qzxlr540rpshl0aey3fyha9d7u4x9eyq9kxs2x8r4c,20.52
addr1qxn84gvqhk8kz52acr3eup9nxrkpmw3kkgz2lyc87zf6u384tg9zmvz8s7wsltkthn377g5jen60ecjp3c30xwgem0kqm5ulfu,20.42
addr1qysq06xgq6p3au4a2gnzty5hc4z490s7qasst0mhyc99p9ku2c5mhf6xznjdv7u36zfh5nn2jmhqfxn2vk7vla8g4lus0caphf,20.15
addr1qyrl8f8z8mp035ccm75r4zlv0cpl09xkc9u7pzx2jj0mmr93p7atxagpgs75g4e27yln08smrf054ld8gc0mfkn06sxq8ty69w,19.82
addr1qyp3ex2xs9u54pnljewa32ta9ffhw3gd8qnv2r7c7jygq5yjawlauahz3rga3l5x0xtq2jttdq90s8qjzmha7mmqa0tq492wx4,19.71
addr1q98kenejacuhy59lak4008x3twrhymxf53qsvx63q0l0w899wfqqaae9gq9k7rgd2fy2w83y2tlpqmp4sn3xvdd5jrpsj82enz,19.42
addr1q9j2jdud6sh39rdzpek3ka4rg635fjw7myc9vpv9hsu8rzjzmqu3xcsefy6m7amr5azmwyrqjjevveazzkd7dk8hvlmqcjug23,19.21
addr1qxjclk7gmpsktmqp2lccjl65rh769jxe8qnpd23ns64su5kl52k3egarferhlc8nctz4gc2x5mgu2f7z4xn85r66waaqmas9st,19.03
addr1q87lj5t6padgk4lj5y2gj4lr7yz7lxens8z7gafhyv370qc0melcrh6zqmpgfvru8980wavfyv4y23wpjheatjdjtgxqdfs9pp,18.98
addr1qxhndax95zakcf76ly9nz520e97h6ww72tnlqvft3h04ufhu6thrsraw0udlcy94nr32634dt80lhglejw3u62aa3stqcpn24s,18.94
addr1qxm6erelp8r3ex47apsg4z0elp67tc6l7xw4yezhxscsycgw3j6snfsaas2k4zec3aumxeyp4cxplfsx6s2mrewg8jdsymyjdf,18.89
addr1q8n866d0r746rvyyvt65k5ecwxur8qmsexv0ezrskl46pa9k9k9w2nh4yq3rdk8mh8cg2vxaykvqmqgfc2scxevzx4rseawjda,18.53
addr1qy4868nnue3v9fxl9e3gua3tpgzwua88zgv3jwtxp7x0z5qcg2d6m7jv0mrlm6a6cpan40432rme65xen5lqvxq38v7qwmqu0q,17.51
addr1q9kapez9q78zxw9wwe99mcg08zjgvnz42n7dcssesal0dq5dwhmr7q3m727xyzq0nre4shrnsvlw7uatpnzzlwmeuahqjqlnln,17.18
addr1q89qasxm2zwqq7t6jdn47tm0sle38jy2cklnhrkhq4ujjlk5amhrm0nmm3t0re7m45qwcs0a0cy2kuk9y2z4y09h0pyq575da4,16.92
addr1qy7t7s454l8c0hpsn5eu7nw45yakadv4555ujkvz6jfps6xnd22am0vjweays8jut0lmhndylzmtwk0und0h7evhhykqqqyyqr,16.76
addr1qyhuag520s2za7s4efs84sq3eres65dn0rjldjl9tdghm3e945yxkertxj8hvm3k2g62dnp76u7cz2qsayfc9gqra6vqd2cjrs,16.44
addr1q9qsmqlvwxtd3420r6glnxqsg2hqr059t45umjcup3m49a0svt7hskcngfkrp56vdqq5m4h03k9myqqsxpg9a4dzcn0qlyfe7k,16.36
addr1qywh22slmh44zw8sg59phw93t7ykg7jpcmkhkppd9hwaeue4m3m7jadfzhdqzeqyly6u5ale5nqqj9eumx6qxfhgjp2qles2yk,16.36
addr1q86trfvaqrj4q8dmtdnxrnnuk8466xdq08juespttq5c40aefqnyz6043s5ljjrpjpjfkny60h0fu0c6fnta7scjnddqdgd0yw,16.32
addr1qx9z4fpstphhlj8vfwwgmpks06guzee88r98u4ckqsxqkuy4erpw6u9gkn7wjau3qu0v9xdr6h6jdrnk3k5hdmsq8h4s3en0lt,16.29
addr1q8a3eevu3wxayyk2mt2mrz9vuuxmuhjfzzcwqm89dj0g63g5lmejs3ceyjv2pz44kan22w3c49a39l4z0lkslhw5p9asuh72tk,15.59
addr1qy430y9u92ln4xz2a9t2t2zm5dv7gjqsd085t8922etfstkkxunpxessrj2lyfu4jg5gqsq29nl6vyd93acm86hyg0eqj9pcgj,14.89
addr1qxy4nhha9acap6s86zzr23nwcpa4y4ahxq8lncp9trldnuhydn755yam4n2xjhs7vrue9ds0sgx4s544ylgdjyd7knvqvyfmlh,14.10
addr1qy7rp3hd7gd7gkutl624ls9yd56he2h3n32wnsnhmxz8pvculc2lghctzd0l0pr7mqk9u8lh590mmuj48aylsztgtjlqd468fp,14.02
addr1q9y2w3u7t0xpzmrue8846rd8sy9h5geu8h443rumkfxhlt545aest3dwktdnk76u6npcufryax4xd9ley3mhe5mxruls5zhvup,13.76
addr1qyux5j7js7qtrg5wk7fv8fsytqgwmlglt2v4ymjmh664ejc8eq34g6h7l4cete389m622eq4384fe95xa8fvmxv2md3sx35j58,12.62
addr1qxq9x7lz3y5js5wv04plvfacnm2pg9zqv87w2aqyqxdfwe0d5exxxem429xqkvng5sawxcmmzayws880d6luks4mxhrqs55zx7,12.62
addr1q9jc3kru6m5cy7sw3hzlxlz5q4fvxd66hagq2em3xlje56wgqasqsqff8e5dp7c6ugknwxugvt3t88kgzv89fxn070csgpzack,12.60
addr1q8ctudl7m4rx33qnsum78glg06ml490kcnjeh4ykxy8af32jhhdth8hvxcrdfe30azmup64fd6r5ty4pcway73jwdp0sxt6cpj,12.54
addr1qx2qezcpw0yva0ekeflhxnuravuyd2tl7hzxj92s3f4k9yw9s85tl8q4xazkmwxccudldrrmh5pn7z5zqaz6thz2tcps5ec02v,12.33
addr1qxndne2ckepa5kuqz3tcz0xl2nrw6xa0um4zrep9t4nx6cgzmk9smgg54eajl2ejfm8tyt6lsccr6ywkf7xv0yzmulyqe4z0q6,12.04
addr1qx333d2ufgptll2hr3ezhwxaz0uhq7tht2yvh8sa5mgn0wtflyf0z8nmtn02fh8mz5hck3cxfg2xufvk2pejus00gazqsvfg6f,12.04
addr1qykzm36j4kmz5ngjyh8p43zmknzcsyd7qsgdzg5lmx0cdhkcc0zdnlssmyuelr20rz6taad6tnxahmqnudr4jh4qkm6st5ypuj,11.94
addr1q8v3k4fj0usfk60ldrmxruxc6h0rr9qun9pg99fehew932nnlwtvjwm2dd0r9lnre0t2g4h7fzxcltrdu22ax5m35hcqvzqlld,11.75
addr1q8msluj7gxy6djy5trme2jk6r3nxqqntnwcxg88wyva7elt0anwawfxls92rh98f3aylkhq7vnkecq6rhpm5c3rwjh7sa82ee7,11.75
addr1qxfywnp9evtl223kh5zs45vuzvj2kdauqv5g7ddhk0wjlaw4f4ycy8a3r88tvk668p2xn3wqcla36x4t7hxprdxzeays7rqu20,11.75
addr1q9le5wmvjqxe9wewje8qrvkz0fcpg40nzprklcuhkq83zhjnr350d2dwl0cqu7dqpehyfq48dlkpw2wv87mcz53jay7s259dwd,11.57
addr1qxfkekgtln7y5aggeu45uegrcjw5w7uvgm9s2y9ljqvxve3arsrw98a3erwudg7krzz7yummqhe2tkw43t7sntea7zxqpzrs79,11.48
addr1qxuu4je5dh6vwjnhr5jkugue2xstsjsvexn778j4cjs4hdhv3qxdv6padgr07et7jjr9lwkgzqypuwxpe3tgq000cvpsljvctu,11.47
addr1q8zt36472js3zweqhwcguyxkw9ez2dh4klcawwrlw5ysusycuj85fx8lt8nq8vyp5ej0mp8dt2vunlu8n8dys9wpy02qrzz26q,11.41
addr1qxx0h8a8hhg6jq5lqmctg4e0t4cyx8exvmj5sln6lqx3gdj3fadyueqf9zu9kvk9xmg732rqt0qy9wl0apz5tw6r59sqjqg0au,11.18
addr1qx37hffgelap0z3rdddu732lxzhjf868lzaewmfhtqejcnax53c9tsmmptlaf2lp7cd2pk4ag2ard8hrl9nevywe4yws0fu0wf,10.83
addr1q99rdflpxcz2j9h90zrh3fle4ffnnc5pg99f5nv74udaqntyrnwn4w3mj3s6233qc05pje5r86ksxzldw68q90clcensc5j4c2,10.79
addr1q8tezjzgfu0t479rx8hnnf2dyx3t9ghzld8qk5f5wff0k2nxva6sa8lkec87u34pca7xdtxsj04t9mcvwczlrmtxzeaqj8sha6,10.48
addr1q9alnxernxryhzdh28ewdh8dfa2yv7q94humca2vxaa0fxzuuycwmttssyymhddve8nfur0y5g4zngs7rqg92w3w26vszr0l6f,9.92
addr1q8nh8rvuu4kq3swsnz3u604kgtwld8fh40g3gj72c7mulzuspx7uvts76c5pcx0y5d7ke9y9djrc7yg07ed3jnu25fnsjst05z,9.19
addr1q9sda2k92nndusflqkfr7c6sarphtf4fjvsj3wm8zp0vyh29ujzygy0jzu6pn5hq5gu787lgljn68rj6lm2pcqszrn9sqmyj7z,9.03
addr1q8ffehry009t3ffgqu00x298s6644vmkp9quly5t0npax9f8xzy2mxm52dvzff5j8lc7j5ah0cqcj74zpxp7yf55n5ysqfvnww,8.89
addr1qx3tz5sfj7mqxx3jpkhsykvpj6vvneldl9kxu9nnvne86k8xyamuqdn9fs968pq240xe9q9zua622fqhfsutu7unm7pselamrt,8.89
addr1qy8wmp5zllsqpk7a54ug4luu8uef0zeyh7t66khauze0gxdsp467z0y2z6txrx36askfnnqrs2sxjcd9k2qpfl6vuyqskydvk5,8.82
addr1q8uuucr439pwt4gh892r60yc6ayjz0uenuzpmfv6wwyael4rk2dwj25kjwlhl0eje0q7pemsu45rpnzaclxnrg32mhrquvpqyk,8.82
addr1q9nl09m5q24g09lwhg3j55zaguvh2npdxhnda3wymjh3dxjge3gmjfs87ygxm6d8gn3kqyrtzlcrzpwg0zm2lujgf8uszr7e8k,8.80
addr1q8azd648xqnsqcaty2kzma5c0yyme900y66jqxsv3y6m7w55q5m7zmkyfy0sacapqswtlyn0396vdpz8aupr9k0dayfsz9eejv,8.69
addr1q98s8tw6prmjnl0dprgulm66dfqff2xuc7k30e5ft3hj9hhc42jhgnzfxq5puc2546f0qnq6yrsa328a8udtrzngqr0s92emx0,8.67
addr1q8xxz25q0r4xud02fgpwht09f6vvlcnegclgh7j4cql9u4n33ftxrvf88arz5svnxlyk9aq6s8lng93ekqtu9sraxcwqr5qxmz,8.48
addr1qywuvcn0y8aj65p2m9p4rv4r9s9kyrh0gyqtphzamgtyhxkyh7jr4e2mmmfml7qeelvekeu08sv5z3wfhnzn6p3uzk9sxk8wf6,8.46
addr1qyt833plwda26fsnludmcga5r7uz4hn6833m5y9whffr8j4k2pg22rhx9xfqxfupsnxvner8c89hfekp8yrxg0v3prksq3xcz8,8.43
addr1q83ush0jpj5q46qee853h95m0wsha09cqzfzeheecx084mxlap88ekqdy8qslf7qgqgdghtf5acg5p8aguzm0p4p2yrqz7u7d7,8.41
addr1qxvxym2pjsmwqcsgmulm3gu9qw4xcjc6c848z4lff82gkmh0620jq3ejpz2tk8tan7jkaqj8su54fa6nc90ly56kh8xq2qrazv,8.39
addr1qyrytpjr8jadqfxcp2xjxss0wc57c464vd02ujq2f64a5e6pa82xpagv3mcx7z2cdaql8hkas4tfajuy2ujhfp5a9cxqurpvv7,8.00
addr1qygxpmxunvjelzg7tu5euppa0ry98qwagmysvw4zshmkr0kpn8r3l5nmtlmq0337xk9hsp6vu5qv8kkpzuw4g236h73shsxu8r,7.62
addr1qyc0nuyc4jq4wku04glv3x0l3qky5m2ssq7f37fa4xx8jjm67tfc0uq2kzg6kpa6m38g9ukax2f8jqxk75qemdxxpkksxwhks3,7.42
addr1q96ruju7kk2ezu6trpuhzq737879vqny6s4ph2860e0jmwztknpkpq0ycrr4m43z76er99dhtk5jnxae9wmm8p75wx2s57wwh4,6.87
addr1q9sjmjk2aes3c8fkc8m6j2xtmzw6ee38hvvra88gc67rwh0e0qddhzzvakhhst876g2deyvrgsd2jkp3ephk8nvsry0saprgas,5.93
addr1q8u8cgezklh2tyd868075rd2awc3lvhjzp433cqg69gj4h89ql8crrvsprluqrdl2zlu2n0yzveur9pckyykp6l4rfzsu25ep9,5.54
addr1qytfutx7xxs9v8awmlnmla2npx9fms94ls2987msfl5nep9n7qm4k4tz6722f52cjt79398zzps0ly37ffh25v4gmynsyzuyt9,4.59
addr1qydnpkhy3ae04fty7ykf9ggk7smuhfedgh3dtcms9qzpve4yqntw4hetmjdw429qjlpqaq6h6xuvzejsmn7k2fp6dprs5m5a0w,4.59
addr1qyrja7y5jt629eugx6m48p9xnh54qyp83hsa9lw02x0jz8drc2szleqdk6a7l84qkvpy5fw2nx5ktl7mjj067ld23gtskzcjv4,4.59
addr1qxzmls0e2sndmy6amr2yzd7ff02stw9yytx2jvhmxvfm3j037xpyr8eyaa0vnqhrhn53c2lcdn2nxku4xxypdmzdusyq9u39k6,4.54
addr1qx5sfkjarytazehcu95dmteg709mtjgycn5y5zy0pvya6n68xelp6e9k3qu6tpw8uct8el9428dtp6tv5r43ezkfchnqj2d457,4.43
addr1qy33de0q2sh826zqns9cwtv5qqx2qg48d25ghw43zxwfjy3rzmj7q4pww45yp8qtsukegqqv5q32w64g3watzyvunyfqvxxkca,4.42
addr1qywezvy827ylj3atcw47shkr65fh6szlps2shmg09kr6pmqm6m9p4tpcy7c7xkwv0fn06lpkwswuj0r8ajsvz60648kss04zcs,4.38
addr1q83f77267j4htwya2y45d5zh4ptkwphju8f8w4rr9dpklp93gyjd22wt4lvvc6m7uptq6alufhpekxux7v86cjnxfltqvlmv4x,4.23
addr1qyhzsl9smq0gea3e3tphdz936k9td8us0zfrdc6q8dhdd0kmvklwu6k02ced28nu9nxga6jv4pxqhj3zjlsw2hnjnanqya5ml5,4.07
addr1qxwm343mwk2pw6qyhun8q9jvmgslyrf2w6yk4x3p6m2chw5mwy3jxetyecqvfrua3fj6f6dxm8chjfsx2y24wsfpnlaqcs4kzs,3.96
addr1qx65nt73hsntyw337tyle83v0augjpfl9l9dmeklmrrvtj96jh6ntksldkecc5dq6zv06m9vg9xnm7se08xydhhed2wqn8a0m3,3.62
addr1q8gfefgs0du0yaygw3pdhdkhtnkz2cpccq07l7knldwtq92d5rggfzer82wruzq7mhuz0kjpeweyvzk72t7sdl7z4qcshl76g9,3.45
addr1q8hkzzn99qvf060jqxzah0rxpyejz5yl22hyukkh8clvxasmzsxve5cyxcepkqawyg0c4zhv27klegmrcz0xqwrjfpcsy0tmpg,3.45
addr1q9msjfyc9vwf280jqwk0l0jllduzd3ccysmut6mg0hp8v4jgjq9mcd0x40m6s332ntvdstgzrjp97rkfgrt8c0wrmy4qg5q4sl,3.45
addr1qx7a749xzgullkx9n0cw9mfjca8d6gmatsvytvzjkuhrvqkhy2qxfz7x528ghxks7u2tjmgpwh6t5qjux2qk3s5qjd3q3e5sd7,3.45
addr1qxskj0zsgq2qw59hczkqkxdalamjguv5qtkv86gn7uyzdcjtezdp6n7djqdqsddrlzwjs0xuqzf4xama9k4kag2vwu0qhf5vez,3.45
addr1qxefxzjq993edf9azcgzggpez7xu9ugdcz4hw9sv9gfxdm9325tea30hhtjnkhg2nzndsqql47lxhx9zyj9qqd20pjnsaf5x08,3.45
addr1q8mvprmuan6g4t5tps9qjyt4ey0eve4mhl2ufx2y2hgr505xvnv3pumft97lr8ylsdc0jcnmp742d0lnhq8neyruqj2s5r3zjh,3.25
addr1qxf5vmarscyr5sm99d8zcx80x07jzpdrlq5ngfvunde8rfqwyfsxvfyl629mgkz54n78altt809f3cxtd9s0qwpajnrsx9wpvf,3.23
addr1q9wfwutu342m9d0vy38hdgy77pywgq7vw4pggrr4anmlg6m7a6m552q59mvvp5rkrqddhsdtjv5ntcuhdq9w2gy7mcvqetwpvq,3.20
addr1qyrnffvh8577dnepf4jdzkcr5sjvjakch3j4qgruqezyfvy5ex6n5s97atf5qlr4t2sythz055zr8v9cqngnkydw8j4qaafu2p,3.13
addr1q8lxcgjup43u34r4eyzs9st38xkkwf0fux4799l3m8z9wtuyz7wv0t6xp0eg8n04ms2yr5jj3hwdy5zl33dscycnwldsntp09s,3.05
addr1q894aukf5c4hpuxr9cuah8cdylhrfrqc8h07khgv2asuy3fsmukzg2zzfc8pn8f0uvks2yxwtearqfxztwe2ahguapxqjskav4,2.97
addr1qxr2fcw88726mv97rtzq22x4lusxe60c4vn6dr3ajy4xywml0jynhm2sctx807td9gpye6krg2m75c7sr3pdz6v3zk2s3gdwn2,2.91
addr1q8rk9dylejvygtcachn3um0zvd0s93ajyf6605gj405sm09dj3nevcrd5yqm3lcp6lwkq25wqhhzdw004cutp97tt24quah0zf,2.75
addr1q9nda8utcklf9etpf5vsnx6tf7097vsx366pn3upyskdaplum75r68a7yghs2nhp8sgzwj02r5vt6nzyqxg45e55qrssp6vvjx,2.54
addr1qy2rrm8h7pz845eug9m3xfeptcxs54v5cxqzepcjwawxcxxzyaq45c0thvk0vthd58vzs4432fdysw7c7ry4dj55hsmq8nguuc,2.28
addr1q9um2aqqlge9jgyeeg9mxg0ajqaat3hmrqf2vzw957wp3sr8kq7cexhu0dnhjvrdnmyfxs7vyjh9eng6t6dlu88pvdgs5rdwdv,2.28
addr1q9qvzqelzytxxq0c6fkz3x22r989gfqdq90j9jaupzrephg5hxhj6h8ju8qvv802erm0pp4vs69vclurccvghr2g3hjsnc7cap,2.18
addr1q905qrqck0rt0lv93dhpdavvczq555ndz8hzhfsf4wqt2d78srtcer8wrdaghtzhznc3rms8k7k25x5ud6pyqzaw9afsu5sxql,2.05
addr1qxx93e82u27ss2ksaaryze5yc3ppssxgn3pp3vvklv575u2s73gnry6hlf2rulsde6tr4r9l7utldmaqyl3e5qgr6hsqjqj4np,1.98
addr1q8vuwghzadavqkgyyezq3as60d5xn56k5sslgh9tdrqf3qxydanuytq98ur2ygvddw9lalxrdygl3phmdwsu3glyjmrqqghqrj,1.91
addr1q96j40xlp80e6u2yw9vfug6jq324u70d4la6yql2m5fn5v98d7y85dw0ct6yxr50k09pqhrvznvagafssaf58cy2xdtq6fmkju,1.72
addr1q9s2mn803wxlqrrq9q22k7n4yg9gpqqtekcgal8dh2etsh2038m5sstyfyxz2mc8kxukkt4hsuqtdufq3ug3rthfl9ys0us77m,1.71
addr1qxl0tqn7ysgqlsf4xteckp2p6h372arpnurfvkqq8amda65yrsuy37pdlyzujtrfuxjtm8m7pv20z7z6vqgkd6600y5qrdeckm,1.71
addr1q935zn9tkp2cvtwwfyhayzy0558kdg8g99qeg7zamggd4pvj8kgdushrjkdt0dk985kuuk22uqk8v7f69wxfpnffdg0qe6t53a,1.71
addr1qxfuk8tu5gavd3vfd2q4srm09906xvlxuvzzwqg7pl5578rwpz2pzqmtecvrk5keghhuvn648d2350hkeng6seurxpus74wluq,1.71
addr1q8l0dnyqy29kt4q7wajc5gw3r6jl3n8nmpvvvpx58kqkcyldxwn97s7htqtwqw6wfjk08x47v32lmu0nkz9d2z2d3vpqkykqxa,1.70
addr1qxsdnn332ef5pdp6ngur2k7uc4zehaxg46dxwrnt40xvl24ve3u9nlwtykfyuk9ljxxgnqfhx7ac6xkdtdf7kl3waw7sxz22m9,1.70
addr1q8g7apr576wxtex4aqjyftyay4sa976myywmsf7r2zqpcjt0wtjdef7p2n8y5j2tz6w4esrltfdxhw2l7ur96tpldvasgxcrdk,1.63
addr1q9ew749r3u8gh25xmg6wv3h6mpxzj95jc89rvmfvc5ys3puakl4l3fq2ags49vd95vk3aekh530yd8h8wvj3z28wc5lqk6m37v,1.55
addr1q9zhm4mq6uquxc99uc2f725xdrkt0qhwgfx2cef64c5egzpk2zfa0mmhvs7flgsn28wu9rlmh6k8468ztmscgt5pclhs7zukt5,1.53
addr1qxyr26f00clmlkhy66t5q5tf2ywt6g2xsjggqx7hmanxl8hprlpvqgdlfpg750qpc27zlltawxfft756xxxrpt6vh03s7wcq6w,1.73
addr1qxtwyrcnme0kg88h90xg4yd7x7rkafq6nv9yazt8qc6qgl78rvyyvxfgmnfdc0hmn5feherrjyrf84sxxc4ch7u9p27sf0e4a5,1.49
addr1qxktz24ncxwklguhnm5va6xwuh9f5tu344lnls2em5653zql5pgpsvvc0r9zk5p04n7agknvnsq0t8t4ml7zdm0e7tts9wvay9,1.48
addr1qxme60dxrqmdsnm7phre4axd7x2qczf3sag65g5um664rz4lmgpwv0ezvr02nam3cgvr7qvtmw9s4sqq0r5havkxa0vsanr2n3,1.31
addr1q9c439tmwmzdyc72cz9exg24e6cfgcthdpz753pnyr7d2zzvzy0wrqju69x7hg7r45f4p58qw8tg30ctmakwvlkl6rkq78epmd,1.04
